user_id,age,education,industry,experience_years,base_salary,variable_income_ratio,job_stability_score,automation_risk_score,industry_growth_rate,skill_relevance_score,monthly_income_mean,monthly_income_std,income_coefficient_of_variation,worst_month_income,best_month_income,income_trend_12m,savings_potential_monthly,layoff_risk_score,income_volatility_risk
USER_000098,45.60846654311478,masters,technology,18.60846654311478,217172.62430502064,0.39016414707389807,1.0,0.0984299240679336,0.12,0.753925189830166,309204.66954943875,12329.349913681417,0.03987439753625738,278527.86820756586,325731.3826381829,-0.04648018527907869,61840.93390988775,0.0,low
USER_000099,25.209692637802135,high_school,education,0.2096926378021351,27283.085061032885,0.06619990986546224,1.0,0.051054731460835084,0.05,0.7447263426958246,30399.85107906089,1807.6203048435011,0.059461485523150205,29381.304863002493,34817.694898176036,-0.02240024559238887,6079.970215812178,0.0,low
USER_000100,41.631156277445236,high_school,education,17.631156277445236,50802.06097455107,0.12111005130878688,1.0,0.05591835242180097,0.05,0.7204082378909952,62104.3669302573,3964.235732064535,0.06383183547328225,59129.457801692915,71345.67933617398,0.0017461450516460114,12420.873386051462,0.0,low
USER_000101,54.406145634882876,high_school,education,24.406145634882876,59948.29660709188,0.19591434719529632,1.0,0.06729622303007757,0.05,0.6635188848496122,70546.26821181655,4506.628657517367,0.06388188591331474,66042.48224803444,82072.06765314178,-0.059292275946627115,14109.253642363312,0.0,low
USER_000102,34.79702195463358,masters,finance,5.797021954633578,135434.3652618263,0.3682143540410219,1.0,0.10892129595201716,0.06,0.8184645067466381,194025.88250240908,7203.809156273663,0.03712808344620836,175569.6995606833,202124.48315272224,0.011954541422540516,38805.176500481815,0.0,low
USER_000103,23.944369461437134,phd,finance,0.0,134400.0,0.3074988525450052,0.8150341929965204,0.36993161400695923,0.06,0.3834473099884013,185715.25787482326,6716.005473286156,0.03616291709221281,174983.88723718788,201545.25157294542,-0.00016089825279064684,37143.05157496465,0.18496580700347964,low
USER_000104,34.8176247225738,high_school,gig_economy,12.817624722573797,34458.50595870249,0.14671932825850736,0.792917602527119,0.011803995788134958,0.15,0.9763920084237301,42037.19206212877,962.7702941688176,0.022902821214744636,39877.40703761788,43469.362989707886,0.005877430499978145,8407.438412425754,0.20708239747288104,low
USER_000105,31.111144574245944,masters,manufacturing,9.111144574245944,109166.7921534223,0.3651203201631447,1.0,0.4201432596315611,0.04,0.47482092546054866,164197.02709352112,6916.490165525734,0.042123114455576184,154583.2650831354,179377.51958032712,-0.11883368708129392,32839.40541870423,0.0,low
USER_000106,40.06361771325451,bachelors,technology,13.063617713254509,133907.65173868075,0.2326886109893907,1.0,0.033645430576389045,0.12,0.9158864235590274,174271.04856720837,4002.4173329010655,0.02296662220034509,167958.13955786338,180831.69869648092,-0.023257950451896638,34854.209713441676,0.0,low
USER_000107,30.95271564389116,masters,government,0.9527156438911604,86429.95203105104,0.18966317835163188,1.0,0.06717663035030837,0.02,0.32823369649691636,109855.33742655649,2992.720212078852,0.027242374218545615,105155.73292368557,114892.61440604077,0.05392765834887662,21971.0674853113,0.0,low
USER_000108,38.79801484058733,phd,retail,16.798014840587328,141304.37698785536,0.15518910175915457,1.0,0.031656700062778674,0.03,0.954776142767459,163960.41149803236,18340.580275368055,0.11185980876602127,152191.37900327976,207818.16540866022,0.28882343500917906,32792.082299606474,0.0,low
USER_000109,30.211629571795655,bachelors,retail,3.2116295717956547,50137.11987507861,0.12179616974161217,0.8454840937298571,0.27707982798079733,0.03,0.6041716743131467,57930.38723481327,6344.566680997104,0.10952052944649292,53663.6987676554,72837.09198675143,0.33417282934416137,11586.077446962656,0.1545159062701429,low
USER_000110,27.60193468973116,high_school,education,1.6019346897311593,29162.611831137066,0.15999320731742742,1.0,0.01619192008401975,0.05,0.9190403995799012,35279.33019416051,2026.1136474254586,0.05743061549850014,33462.493632624784,39646.47006458775,0.01099819862591124,7055.866038832102,0.0,low
USER_000111,34.11756946478461,high_school,education,6.117569464784609,35258.71877745922,0.391612736316667,1.0,0.012609777857639415,0.05,0.9369511107118029,50236.06077371278,4270.550508491404,0.08500966124171248,43929.833945350845,58387.07344556522,0.12646390111208536,10047.212154742556,0.0,low
USER_000112,49.277802506338986,phd,gig_economy,21.277802506338986,138693.416421299,0.027501562568994987,0.7743273750211512,0.04278770829808132,0.15,0.9144245834038374,145182.84966255343,451.934719070857,0.003112865742209103,144148.4239855256,145988.45934763347,-0.006457797902795427,29036.569932510687,0.22567262497884877,low
USER_000113,35.53616597485452,masters,finance,6.536165974854519,139314.87136798623,0.11914375935608451,0.9684944562727338,0.3244577264487132,0.06,0.459237122585478,165493.60759282147,2178.0759119531567,0.0131610878730257,162709.460747129,170045.02641589037,-0.03671631338547954,33098.72151856429,0.031505543727266216,low
USER_000114,32.1509234658223,phd,education,2.150923465822302,95691.98937235236,0.0157447519278918,1.0,0.05517444587487237,0.05,0.7241277706256382,100385.00877421378,5678.722639792188,0.056569429132240105,97290.22353617621,113314.36789278299,-0.00442838738278811,20077.001754842757,0.0,low
USER_000115,43.711794062192084,masters,healthcare,15.711794062192084,160703.0732798644,0.11147772637141033,1.0,0.1514082590269627,0.08,0.49530580324345763,182588.61891382537,2830.816948301731,0.015503797362297619,176085.9993855978,186196.06384799958,-0.008335590340775563,36517.723782765075,0.0,low
USER_000116,43.583364232117056,high_school,government,19.583364232117056,65312.55098299315,0.0056786537886894806,1.0,0.021496376228266268,0.02,0.7850362377173373,69367.11136911248,74.93881723244972,0.0010803220107247855,69235.29733105845,69485.66269024675,0.001627749363642252,13873.422273822496,0.0,low
USER_000117,38.0855608082435,masters,education,15.0855608082435,118413.7677278218,0.24453666249909048,1.0,0.11613524837857013,0.05,0.4193237581071494,155741.01761306563,9532.773157516734,0.061209136190445684,145402.63300867355,181131.82400750817,0.019063991037260707,31148.203522613127,0.0,low
USER_000118,22.568817720571296,high_school,education,0.0,27000.0,0.10433969838483557,1.0,0.004624407953435883,0.05,0.9768779602328206,29314.154182444083,1726.0741897231774,0.058881937339229244,28025.033973327452,33625.35975949313,0.005709141917529264,5862.830836488817,0.0,low
USER_000119,35.132057642617305,masters,gig_economy,7.132057642617305,71221.65131187043,0.09759812094098891,0.7207078584358619,0.036555490694140325,0.15,0.9268890186117194,81211.94557262275,1011.1988134062091,0.012451355601399273,79715.24816570037,82940.04943405035,-0.010518900282472146,16242.38911452455,0.27929214156413806,low
