user_id,age,income_bracket,monthly_income,monthly_expenses,emergency_fund_months,total_debt,debt_to_income_ratio,savings_rate,crisis_scenario,crisis_severity,income_loss_percentage,expense_increase_percentage,post_crisis_income,post_crisis_expenses,survival_months,financial_stress_score,recovery_months,will_default,needs_intervention,timestamp
USER_000088,34.58013811403646,senior,110390.84735560037,129792.55421164555,8.33635765025312,150211.66151260864,1.3607256861498134,-0.1757546691669713,medical_emergency,0.7160290194815532,0.14320580389631063,1.4320580389631064,94582.2373172467,315663.0248679873,2.915316373387863,1.0,2,1,1,2025-03-07 17:10:26.647805
USER_000089,26.274353890101576,entry_level,23868.77390495662,28800.951731042645,8.786698636914734,96258.12839413615,4.032805739307249,-0.20663725106809128,medical_emergency,0.367057222172914,0.07341144443458279,0.734114444345828,22116.532735711276,49944.14640770803,4.19924532143251,1.0,1,0,1,2025-03-29 17:10:26.647937
USER_000090,45.00706585458685,senior,139643.63363132495,103386.04896967328,8.369043206962079,207614.4792308531,1.4867450368627537,0.2596436637947692,inflation_spike,0.3392656751098117,0.0407118810131774,0.5088985126647175,133958.47863467873,155999.05552062168,7.491606917346059,0.6597585507288218,12,0,0,2025-07-24 17:10:26.648133
USER_000091,36.606171850951995,senior,86276.16186325296,46104.50171355204,0.9234384195505099,300365.6156561432,3.4814438793906985,0.4656171447841257,market_crash,0.444062289482687,0.1332186868448061,0.08881245789653741,74782.56487382046,50199.155830827716,1.5870928751148408,0.536460052766461,7,1,0,2025-02-12 17:10:26.648288
USER_000092,41.01240012220814,senior,104385.96380263544,115124.60491157057,10.631732978834247,321437.3623448685,3.0793159409115227,-0.10287437810354358,medical_emergency,0.2140320550081043,0.04280641100162086,0.4280641100162086,99917.57533329951,164405.31645400965,6.75041244300838,0.9835559561611612,1,0,1,2025-10-09 17:10:26.648445
USER_000093,47.52255091143864,executive,311158.54752957285,313900.1604249133,5.758507443646906,976268.4425094991,3.1375273160918504,-0.008810983715881564,medical_emergency,0.367232976733845,0.08813591441612278,0.73446595346769,283734.30441466137,544449.141045058,3.291049020050004,1.0,1,0,1,2026-02-21 17:10:26.648591
USER_000094,26.798818518438523,entry_level,23498.19755955686,12791.546498650594,3.5556974454718806,27446.8054280728,1.1680387552495497,0.4556371199863287,business_failure,0.14323460585900075,0.1145876846872006,0.014323460585900075,20805.593506884812,12974.765710756725,6.439613854949284,0.37776971486927924,5,0,0,2025-06-04 17:10:26.648713
USER_000095,25.342557000076102,entry_level,24171.384734266925,15588.669892892663,11.336784267496926,56488.70876899196,2.3370075562493486,0.3550774991060751,job_loss,0.07683158814919865,0.07683158814919865,-0.023049476444759593,22314.258857367902,15229.3592133913,17.99325699390553,0.46782262014041204,0,0,0,2024-08-31 17:10:26.648833
USER_000096,25.09298188379047,junior,31377.26444364243,23051.095717775414,9.35501368280104,54929.864226366655,1.7506262958336505,0.2653567439195306,debt_crisis,0.2871640373024703,0.043074605595370546,0.22973122984197625,30025.701153070888,28346.65228622507,10.355181812484552,0.5635112155474307,8,0,0,2024-10-25 17:10:26.649068
USER_000097,27.812907241287974,entry_level,26718.092947676087,13312.949429900658,2.685811377871477,71734.66270695474,2.6848721144670673,0.5017253119085879,job_loss,0.32422238437285295,0.32422238437285295,-0.09726671531185588,18055.48914628504,12018.042567741377,5.971002151923842,0.5314591225678744,2,0,0,2024-11-17 17:10:26.649195
USER_000098,30.481368187732812,mid_level,66521.98923347211,71269.00474838933,1.0438411189369217,135855.60121133053,2.0422660653534934,-0.07136009565583838,medical_emergency,0.13723459173618907,0.027446918347237816,0.27446918347237814,64696.16562668517,90830.15028856878,0.7644861035104594,0.8069698520636406,0,1,1,2026-02-10 17:10:26.649312
USER_000099,48.00331584686565,senior,136674.26474031695,67533.37077667355,10.214482968585225,338368.93759178213,2.4757326350698716,0.5058808554413085,business_failure,0.5157747959322135,0.495143804094925,0.051577479593221356,69000.84937491955,71016.57182976887,19.65818559617762,0.7597983687071775,25,0,0,2025-08-24 17:10:26.649541
